Date,Actual_Usage,Actual_Delivery,Total_Gas_Before,Total_Gas_After,Max_Injection_Limit,Max_Withdrawal_Limit,EOM_Min_Storage,EOM_Max_Storage,Usage_P10,Usage_P50,Usage_P95,Opt_Delivery,Opt_Storage_After,Actual_Daily_Violation,Actual_Monthly_Violation,Opt_Daily_Violation,Opt_Monthly_Violation,
1/1/2022,1048.99,1354.4109,124401.4589,124706.8798,434.523,1448.41,50694.35,65178.45,789.8159157,1175.166607,2070.396483,916.6939643,124269.1629,FALSE,FALSE,FALSE,FALSE,
1/2/2022,1950.08,1354.4109,124706.8798,124111.2107,434.523,1448.41,50694.35,65178.45,1051.27704,1430.143564,2147.842464,1295.034978,124051.8348,FALSE,FALSE,FALSE,FALSE,
1/3/2022,2538.59,1354.4109,124111.2107,122927.0316,434.523,1448.41,50694.35,65178.45,1736.596423,2222.560696,2526.183478,1296.552257,122869.173,FALSE,FALSE,FALSE,FALSE,
1/4/2022,2637.18,1354.4109,122927.0316,121644.2625,434.523,1448.41,50694.35,65178.45,1758.520059,2259.256112,2527.700757,1469.727349,121759.5789,FALSE,FALSE,FALSE,FALSE,
1/5/2022,3003.28,1354.4109,121644.2625,119995.3934,434.523,1448.41,50694.35,65178.45,1749.59439,2188.457278,2700.875849,1299.484595,119940.4671,TRUE,FALSE,TRUE,FALSE,
1/6/2022,2436.83,1354.4109,119995.3934,118912.9743,434.523,1448.41,50694.35,65178.45,1611.760474,2146.299272,2530.633095,983.8439013,118542.4073,FALSE,FALSE,TRUE,FALSE,
1/7/2022,2069.67,1354.4109,118912.9743,118197.7152,434.523,1448.41,50694.35,65178.45,1281.893498,1693.586432,2214.992401,1045.485317,117888.7896,FALSE,FALSE,FALSE,FALSE,
1/8/2022,1618.6,1354.4109,118197.7152,117933.5261,434.523,1448.41,50694.35,65178.45,1281.448672,1584.46471,2276.633817,1133.040113,117712.1553,FALSE,FALSE,FALSE,FALSE,
1/9/2022,2165.13,1354.4109,117933.5261,117122.807,434.523,1448.41,50694.35,65178.45,1373.550224,2001.931981,2364.188613,1507.820632,117276.2167,FALSE,FALSE,FALSE,FALSE,
1/10/2022,2494.52,1354.4109,117122.807,115982.6979,434.523,1448.41,50694.35,65178.45,1798.253712,2452.898735,2738.969132,1491.445076,116119.7321,FALSE,FALSE,FALSE,FALSE,
1/11/2022,2452.57,1354.4109,115982.6979,114884.5388,434.523,1448.41,50694.35,65178.45,1821.446133,2441.905512,2722.593576,1492.019411,115022.1473,FALSE,FALSE,FALSE,FALSE,
1/12/2022,2390.67,1354.4109,114884.5388,113848.2797,434.523,1448.41,50694.35,65178.45,1803.017927,2395.734288,2723.167911,1469.414451,113963.2833,FALSE,FALSE,FALSE,FALSE,
1/13/2022,2292.06,1354.4109,113848.2797,112910.6306,434.523,1448.41,50694.35,65178.45,1630.617551,2379.786106,2700.562951,1034.923399,112591.1431,FALSE,FALSE,FALSE,FALSE,
1/14/2022,1891.34,1354.4109,112910.6306,112373.7015,434.523,1448.41,50694.35,65178.45,1351.25347,1914.582891,2266.071899,920.8454859,111940.1361,FALSE,FALSE,FALSE,FALSE,
1/15/2022,1470.7,1354.4109,112373.7015,112257.4124,434.523,1448.41,50694.35,65178.45,1291.406316,1669.114178,2151.993986,1161.135153,112064.1367,FALSE,FALSE,FALSE,FALSE,
1/16/2022,2144.15,1354.4109,112257.4124,111467.6733,434.523,1448.41,50694.35,65178.45,1441.290881,2024.139021,2392.283653,1497.555765,111610.8182,FALSE,FALSE,FALSE,FALSE,
1/17/2022,2513.4,1354.4109,111467.6733,110308.6842,434.523,1448.41,50694.35,65178.45,1685.308322,2473.312199,2728.704265,1514.694996,110468.9683,FALSE,FALSE,FALSE,FALSE,
1/18/2022,2412.7,1354.4109,110308.6842,109250.3951,434.523,1448.41,50694.35,65178.45,1859.33425,2404.101543,2745.843496,1525.545725,109421.5299,FALSE,FALSE,FALSE,FALSE,
1/19/2022,2435.79,1354.4109,109250.3951,108169.016,434.523,1448.41,50694.35,65178.45,1773.000367,2357.059806,2756.694225,1458.744474,108273.3496,FALSE,FALSE,FALSE,FALSE,
1/20/2022,2465.15,1354.4109,108169.016,107058.2769,434.523,1448.41,50694.35,65178.45,1588.562668,2302.343569,2689.892974,1095.934619,106799.8006,FALSE,FALSE,FALSE,FALSE,
1/21/2022,2018.27,1354.4109,107058.2769,106394.4178,434.523,1448.41,50694.35,65178.45,1378.052533,1793.552434,2327.083119,1099.768236,106139.7751,FALSE,FALSE,FALSE,FALSE,
1/22/2022,1300.76,1354.4109,106394.4178,106448.0687,434.523,1448.41,50694.35,65178.45,1256.91661,1594.603383,2330.916736,1118.220135,106211.8779,FALSE,FALSE,FALSE,FALSE,
1/23/2022,1952.19,1354.4109,106448.0687,105850.2896,434.523,1448.41,50694.35,65178.45,1335.004535,1862.374904,2349.368635,1512.508718,106008.3874,FALSE,FALSE,FALSE,FALSE,
1/24/2022,2517.6,1354.4109,105850.2896,104687.1005,434.523,1448.41,50694.35,65178.45,1763.850144,2383.498709,2743.657218,1453.376105,104786.0657,FALSE,FALSE,FALSE,FALSE,
1/25/2022,2555.37,1354.4109,104687.1005,103486.1414,434.523,1448.41,50694.35,65178.45,1763.336804,2323.846648,2684.524605,1492.231909,103623.9624,FALSE,FALSE,FALSE,FALSE,
1/26/2022,2256.4,1354.4109,103486.1414,102584.1523,434.523,1448.41,50694.35,65178.45,1714.712217,2318.393455,2723.380409,1440.435115,102670.1765,FALSE,FALSE,FALSE,FALSE,
1/27/2022,1829.45,1354.4109,102584.1523,102109.1132,434.523,1448.41,50694.35,65178.45,1595.047873,2270.42569,2671.583615,1083.701146,101838.4034,FALSE,FALSE,FALSE,FALSE,
1/28/2022,1913.37,1354.4109,102109.1132,101550.1541,434.523,1448.41,50694.35,65178.45,1356.000091,1753.179336,2314.849646,1030.882829,101226.626,FALSE,FALSE,FALSE,FALSE,
1/29/2022,1387.83,1354.4109,101550.1541,101516.735,434.523,1448.41,50694.35,65178.45,1192.284766,1427.812913,2262.031329,1061.980989,101224.3051,FALSE,FALSE,FALSE,FALSE,
1/30/2022,1760.21,1354.4109,101516.735,101110.9359,434.523,1448.41,50694.35,65178.45,1234.391162,1701.107617,2293.129489,1382.104777,101138.6298,FALSE,FALSE,FALSE,FALSE,
1/31/2022,2230.18,1354.4109,101110.9359,100235.1668,434.523,1448.41,50694.35,65178.45,1666.96142,2269.255599,2613.253277,1519.502999,100400.2589,FALSE,TRUE,FALSE,TRUE,
2/1/2022,2335.08,1411.7091,100235.1668,99311.7959,434.523,1231.1485,14484.1,36210.25,1586.497675,2270.268137,2565.979224,1570.343002,99470.4298,FALSE,FALSE,FALSE,FALSE,
2/2/2022,2063.38,1411.7091,99311.7959,98660.125,434.523,1231.1485,14484.1,36210.25,1649.668842,2241.927742,2616.819227,1497.701207,98746.11711,FALSE,FALSE,FALSE,FALSE,
2/3/2022,2174.58,1411.7091,98660.125,97897.2541,434.523,1231.1485,14484.1,36210.25,1529.491384,2261.956557,2544.177432,1223.657273,97709.20227,FALSE,FALSE,FALSE,FALSE,
2/4/2022,1747.63,1411.7091,97897.2541,97561.3332,434.523,1231.1485,14484.1,36210.25,1314.916989,1785.834602,2270.133498,1151.822187,97301.44629,FALSE,FALSE,FALSE,FALSE,
2/5/2022,1631.19,1411.7091,97561.3332,97341.8523,434.523,1231.1485,14484.1,36210.25,1158.780054,1484.619471,2198.298412,1165.365584,97095.50878,FALSE,FALSE,FALSE,FALSE,
2/6/2022,1766.51,1411.7091,97341.8523,96987.0514,434.523,1231.1485,14484.1,36210.25,1310.039401,1711.953447,2211.841809,1552.144621,97127.48692,FALSE,FALSE,FALSE,FALSE,
2/7/2022,2010.93,1411.7091,96987.0514,96387.8305,434.523,1231.1485,14484.1,36210.25,1660.393392,2259.409847,2598.620846,1552.108178,96528.22958,FALSE,FALSE,FALSE,FALSE,
2/8/2022,1927.01,1411.7091,96387.8305,95872.5296,434.523,1231.1485,14484.1,36210.25,1653.664845,2225.901728,2598.584403,1526.356821,95987.17732,FALSE,FALSE,FALSE,FALSE,
2/9/2022,2160.95,1411.7091,95872.5296,95123.2887,434.523,1231.1485,14484.1,36210.25,1657.2807,2194.640949,2572.833046,1470.207404,95181.787,FALSE,FALSE,FALSE,FALSE,
2/10/2022,2001.5,1411.7091,95123.2887,94533.4978,434.523,1231.1485,14484.1,36210.25,1503.713117,2159.985599,2516.683629,1118.152074,94239.94077,FALSE,FALSE,FALSE,FALSE,
2/11/2022,1676.31,1411.7091,94533.4978,94268.8969,434.523,1231.1485,14484.1,36210.25,1303.448617,1750.041981,2164.628299,1060.370515,93917.55832,FALSE,FALSE,FALSE,FALSE,
2/12/2022,1863.02,1411.7091,94268.8969,93817.586,434.523,1231.1485,14484.1,36210.25,1098.779799,1430.776621,2106.84674,1137.828923,93543.70582,FALSE,FALSE,FALSE,FALSE,
2/13/2022,2328.77,1411.7091,93817.586,92900.5251,434.523,1231.1485,14484.1,36210.25,1280.898103,1635.140873,2184.305148,1500.982293,92989.79829,FALSE,FALSE,FALSE,FALSE,
2/14/2022,2909.93,1411.7091,92900.5251,91402.3042,434.523,1231.1485,14484.1,36210.25,1664.635796,2258.84065,2547.458518,1506.65592,91497.25102,TRUE,FALSE,TRUE,FALSE,
2/15/2022,1911.28,1411.7091,91402.3042,90902.7333,434.523,1231.1485,14484.1,36210.25,1684.399539,2233.895687,2553.132145,1495.854241,90986.87844,FALSE,FALSE,FALSE,FALSE,
2/16/2022,1966.88,1411.7091,90902.7333,90347.5624,434.523,1231.1485,14484.1,36210.25,1688.63018,2275.587265,2542.330466,1439.35029,90375.20359,FALSE,FALSE,FALSE,FALSE,
2/17/2022,1970.02,1411.7091,90347.5624,89789.2515,434.523,1231.1485,14484.1,36210.25,1544.202334,2185.203536,2485.826515,1231.782575,89609.32498,FALSE,FALSE,FALSE,FALSE,
2/18/2022,1976.32,1411.7091,89789.2515,89224.6406,434.523,1231.1485,14484.1,36210.25,1332.462759,1753.330045,2278.2588,1210.727583,89023.65908,FALSE,FALSE,FALSE,FALSE,
2/19/2022,1544.12,1411.7091,89224.6406,89092.2297,434.523,1231.1485,14484.1,36210.25,1148.38051,1424.513361,2257.203808,1196.649488,88877.17009,FALSE,FALSE,FALSE,FALSE,
2/20/2022,1464.4,1411.7091,89092.2297,89039.5388,434.523,1231.1485,14484.1,36210.25,1244.667518,1499.012764,2243.125713,1462.693658,89090.52336,FALSE,FALSE,FALSE,FALSE,
2/21/2022,1840.99,1411.7091,89039.5388,88610.2579,434.523,1231.1485,14484.1,36210.25,1576.066646,2065.094034,2509.169883,1468.863523,88667.41232,FALSE,FALSE,FALSE,FALSE,
2/22/2022,2104.29,1411.7091,88610.2579,87917.677,434.523,1231.1485,14484.1,36210.25,1636.553009,2146.638345,2515.339748,1486.088714,87992.05661,FALSE,FALSE,FALSE,FALSE,
2/23/2022,2446.27,1411.7091,87917.677,86883.1161,434.523,1231.1485,14484.1,36210.25,1608.578043,2058.402424,2532.564939,1377.817022,86849.22402,FALSE,FALSE,FALSE,FALSE,
2/24/2022,2239.61,1411.7091,86883.1161,86055.2152,434.523,1231.1485,14484.1,36210.25,1430.7637,2029.205484,2424.293247,1123.664584,85767.17068,FALSE,FALSE,FALSE,FALSE,
2/25/2022,1753.93,1411.7091,86055.2152,85712.9943,434.523,1231.1485,14484.1,36210.25,1285.986722,1765.347771,2170.140809,1065.335557,85366.62076,FALSE,FALSE,FALSE,FALSE,
2/26/2022,1777.01,1411.7091,85712.9943,85347.6934,434.523,1231.1485,14484.1,36210.25,1056.656667,1419.709912,2111.811782,1164.09726,85100.08156,FALSE,FALSE,FALSE,FALSE,
2/27/2022,1970.02,1411.7091,85347.6934,84789.3825,434.523,1231.1485,14484.1,36210.25,1259.017237,1760.215345,2210.573485,1470.921063,84848.59446,FALSE,FALSE,FALSE,FALSE,
2/28/2022,2070.72,1411.7091,84789.3825,84130.3716,434.523,1231.1485,14484.1,36210.25,1653.386438,2178.885543,2517.397288,1779.976887,84498.63939,FALSE,TRUE,FALSE,TRUE,
3/1/2022,2053.95,1354.4109,84130.3716,83430.8325,434.523,869.046,0,14484.1,1563.407647,2127.556787,2518.665987,1782.465238,83858.88684,FALSE,FALSE,FALSE,FALSE,
3/2/2022,2173.53,1354.4109,83430.8325,82611.7134,434.523,869.046,0,14484.1,1467.761898,2068.544605,2521.154338,1739.300731,82996.60323,FALSE,FALSE,FALSE,FALSE,
3/3/2022,2005.68,1354.4109,82611.7134,81960.4443,434.523,869.046,0,14484.1,1357.255731,2041.830829,2477.989831,1443.245833,82049.27923,FALSE,FALSE,FALSE,FALSE,
3/4/2022,1230.47,1354.4109,81960.4443,82084.3852,434.523,869.046,0,14484.1,1207.387129,1757.858151,2181.934933,1422.446691,82152.42099,FALSE,FALSE,FALSE,FALSE,
3/5/2022,1295.52,1354.4109,82084.3852,82143.2761,434.523,869.046,0,14484.1,1048.916925,1431.937145,2161.135791,1458.418675,82247.28388,FALSE,FALSE,FALSE,FALSE,
3/6/2022,1444.47,1354.4109,82143.2761,82053.217,434.523,869.046,0,14484.1,1246.684455,1696.082911,2197.107775,1739.50066,82438.30676,FALSE,FALSE,FALSE,FALSE,
3/7/2022,2316.19,1354.4109,82053.217,81091.4379,434.523,869.046,0,14484.1,1538.444482,2094.465696,2478.18976,1789.200257,81526.22726,TRUE,FALSE,FALSE,FALSE,
3/8/2022,2257.45,1354.4109,81091.4379,80188.3988,434.523,869.046,0,14484.1,1608.793897,2065.875419,2527.889357,1783.173726,80617.16163,TRUE,FALSE,FALSE,FALSE,
3/9/2022,2259.55,1354.4109,80188.3988,79283.2597,434.523,869.046,0,14484.1,1595.328458,2050.753327,2521.862826,1675.447967,79604.29677,TRUE,FALSE,FALSE,FALSE,
3/10/2022,1950.09,1354.4109,79283.2597,78687.5806,434.523,869.046,0,14484.1,1413.292815,1999.761833,2414.137067,1398.469249,78731.63895,FALSE,FALSE,FALSE,FALSE,
3/11/2022,2049.74,1354.4109,78687.5806,77992.2515,434.523,869.046,0,14484.1,1004.594483,1622.283903,2137.158349,1380.925167,78018.76577,FALSE,FALSE,FALSE,FALSE,
3/12/2022,1239.92,1354.4109,77992.2515,78106.7424,434.523,869.046,0,14484.1,826.968991,1336.534096,2119.614267,1461.716345,78214.04784,FALSE,FALSE,FALSE,FALSE,
3/13/2022,1245.16,1354.4109,78106.7424,78215.9933,434.523,869.046,0,14484.1,1245.790216,1714.086687,2200.405445,1790.647913,78652.23031,FALSE,FALSE,TRUE,FALSE,
3/14/2022,2039.26,1354.4109,78215.9933,77531.1442,434.523,869.046,0,14484.1,1652.566495,2181.471232,2529.337013,1786.506783,77963.24008,FALSE,FALSE,FALSE,FALSE,
3/15/2022,2503.97,1354.4109,77531.1442,76381.5851,434.523,869.046,0,14484.1,1661.424117,2171.744151,2525.195883,1792.371927,76819.54613,TRUE,FALSE,FALSE,FALSE,
3/16/2022,2327.74,1354.4109,76381.5851,75408.256,434.523,869.046,0,14484.1,1667.539469,2165.088135,2531.061027,1750.133584,75803.97868,TRUE,FALSE,FALSE,FALSE,
3/17/2022,2128.42,1354.4109,75408.256,74634.2469,434.523,869.046,0,14484.1,1539.790295,2098.21616,2488.822684,1436.708855,74716.54485,FALSE,FALSE,FALSE,FALSE,
3/18/2022,1580.84,1354.4109,74634.2469,74407.8178,434.523,869.046,0,14484.1,1215.664676,1711.13946,2175.397955,1416.957054,74470.36395,FALSE,FALSE,FALSE,FALSE,
3/19/2022,1479.1,1354.4109,74407.8178,74283.1287,434.523,869.046,0,14484.1,995.9200792,1422.485053,2155.646154,1427.11893,74355.83673,FALSE,FALSE,FALSE,FALSE,
3/20/2022,1339.58,1354.4109,74283.1287,74297.9596,434.523,869.046,0,14484.1,1010.293038,1548.319832,2165.80803,1789.864303,74733.413,FALSE,FALSE,TRUE,FALSE,
3/21/2022,1995.2,1354.4109,74297.9596,73657.1705,434.523,869.046,0,14484.1,1665.201934,2178.281925,2528.553403,1787.656585,74090.41619,FALSE,FALSE,FALSE,FALSE,
3/22/2022,2193.46,1354.4109,73657.1705,72818.1214,434.523,869.046,0,14484.1,1676.126619,2155.115024,2526.345685,1786.193694,73249.90419,FALSE,FALSE,FALSE,FALSE,
3/23/2022,2046.6,1354.4109,72818.1214,72125.9323,434.523,869.046,0,14484.1,1671.195518,2116.046406,2524.882794,1719.380375,72490.90177,FALSE,FALSE,FALSE,FALSE,
3/24/2022,2005.69,1354.4109,72125.9323,71474.6532,434.523,869.046,0,14484.1,1521.636139,2067.998097,2458.069475,1403.699375,71523.94167,FALSE,FALSE,FALSE,FALSE,
3/25/2022,1433.98,1354.4109,71474.6532,71395.0841,434.523,869.046,0,14484.1,845.4848432,1592.068798,2142.388475,1379.346931,71420.02013,FALSE,FALSE,FALSE,FALSE,
3/26/2022,1446.57,1354.4109,71395.0841,71302.925,434.523,869.046,0,14484.1,811.9799301,1322.731003,2118.036031,1414.731036,71363.24514,FALSE,FALSE,FALSE,FALSE,
3/27/2022,1518.95,1354.4109,71302.925,71138.3859,434.523,869.046,0,14484.1,1069.506456,1529.780137,2153.420136,1736.772623,71520.74762,FALSE,FALSE,FALSE,FALSE,
3/28/2022,1671.06,1354.4109,71138.3859,70821.7368,434.523,869.046,0,14484.1,1490.916408,2068.327451,2475.461723,1740.917811,71208.24371,FALSE,FALSE,FALSE,FALSE,
3/29/2022,1910.23,1354.4109,70821.7368,70265.9177,434.523,869.046,0,14484.1,1516.779552,2074.118853,2479.606911,1724.141002,70635.6478,FALSE,FALSE,FALSE,FALSE,
3/30/2022,1961.63,1354.4109,70265.9177,69658.6986,434.523,869.046,0,14484.1,1508.777159,2028.324777,2462.830102,1662.355798,69966.6435,FALSE,FALSE,FALSE,FALSE,
3/31/2022,2126.32,1354.4109,69658.6986,68886.7895,434.523,869.046,0,14484.1,1246.975745,1981.703945,2401.044898,1715.236217,69247.61482,FALSE,TRUE,FALSE,TRUE,
4/1/2022,1661.62,896.0253,68886.7895,68121.1948,434.523,434.523,0,14484.1,935.5240515,1567.145937,2062.854617,1620.39229,68845.56179,TRUE,FALSE,FALSE,FALSE,
4/2/2022,1209.5,905.9043,68121.1948,67817.5991,434.523,434.523,0,14484.1,850.5308783,1277.176993,1968.01069,1745.649885,68657.34469,FALSE,FALSE,TRUE,FALSE,
4/3/2022,1689.94,905.9043,67817.5991,67033.5634,434.523,434.523,0,14484.1,1068.6462,1548.189708,2093.268285,2063.543226,68191.20233,TRUE,FALSE,FALSE,FALSE,
4/4/2022,2291.02,905.9043,67033.5634,65648.4477,434.523,434.523,0,14484.1,1494.782545,2033.416379,2411.161626,2065.378263,66807.92166,TRUE,FALSE,FALSE,FALSE,
4/5/2022,2371.79,905.9043,65648.4477,64182.562,434.523,434.523,0,14484.1,1519.983519,2002.256848,2412.996663,2136.216786,65412.87449,TRUE,FALSE,FALSE,FALSE,
4/6/2022,2066.54,905.9043,64182.562,63021.9263,434.523,434.523,0,14484.1,1528.417074,2029.46066,2483.835186,2103.919775,64219.94178,TRUE,FALSE,FALSE,FALSE,
4/7/2022,2000.45,905.9043,63021.9263,61927.3806,434.523,434.523,0,14484.1,1366.839967,2046.553913,2451.538175,1829.061332,62850.53763,TRUE,FALSE,FALSE,FALSE,
4/8/2022,1674.21,905.9043,61927.3806,61159.0749,434.523,434.523,0,14484.1,1156.000153,1700.480923,2176.679732,1741.705653,61994.87625,TRUE,FALSE,FALSE,FALSE,
4/9/2022,1328.03,905.9043,61159.0749,60736.9492,434.523,434.523,0,14484.1,1003.246144,1422.259927,2089.324053,1848.672913,61679.71781,FALSE,FALSE,TRUE,FALSE,
4/10/2022,1546.22,905.9043,60736.9492,60096.6335,434.523,434.523,0,14484.1,1242.41329,1630.757042,2196.291313,2153.981548,61344.71075,TRUE,FALSE,TRUE,FALSE,
4/11/2022,2379.12,905.9043,60096.6335,58623.4178,434.523,434.523,0,14484.1,1580.737537,2119.275541,2501.599948,2158.747236,59876.26074,TRUE,FALSE,FALSE,FALSE,
4/12/2022,2176.68,905.9043,58623.4178,57352.6421,434.523,434.523,0,14484.1,1594.429812,2096.003194,2506.365636,2162.40109,58609.13889,TRUE,FALSE,FALSE,FALSE,
4/13/2022,1979.46,905.9043,57352.6421,56279.0864,434.523,434.523,0,14484.1,1593.400079,2088.819506,2510.01949,2114.680044,57487.86214,TRUE,FALSE,FALSE,FALSE,
4/14/2022,712.27,905.9043,56279.0864,56472.7207,434.523,434.523,0,14484.1,1356.933314,2017.564139,2462.298444,1782.610375,57349.42678,FALSE,FALSE,TRUE,FALSE,
4/15/2022,286.38,905.9043,56472.7207,57092.245,434.523,434.523,0,14484.1,1034.103894,1592.234349,2130.228775,1645.403419,57831.74412,TRUE,FALSE,TRUE,FALSE,
4/16/2022,740.6,905.9043,57092.245,57257.5493,434.523,434.523,0,14484.1,763.8889093,1187.565594,1993.021819,1649.31409,58000.95909,FALSE,FALSE,TRUE,FALSE,
4/17/2022,1270.34,905.9043,57257.5493,56893.1136,434.523,434.523,0,14484.1,863.1487765,1384.943576,1996.93249,2033.185815,58020.39512,FALSE,FALSE,TRUE,FALSE,
4/18/2022,2774.61,905.9043,56893.1136,55024.4079,434.523,434.523,0,14484.1,1500.142195,2063.261065,2380.804215,2019.991521,56138.49512,TRUE,FALSE,TRUE,FALSE,
4/19/2022,2494.52,905.9043,55024.4079,53435.7922,434.523,434.523,0,14484.1,1541.905444,2019.156162,2367.609921,2037.77685,54567.66475,TRUE,FALSE,TRUE,FALSE,
4/20/2022,2085.41,905.9043,53435.7922,52256.2865,434.523,434.523,0,14484.1,1556.810021,1989.196006,2385.39525,2032.486836,53382.86904,TRUE,FALSE,FALSE,FALSE,
4/21/2022,2010.93,905.9043,52256.2865,51151.2608,434.523,434.523,0,14484.1,1393.727988,1964.980144,2380.105236,1722.189333,51967.54583,TRUE,FALSE,FALSE,FALSE,
4/22/2022,1479.08,905.9043,51151.2608,50578.0851,434.523,434.523,0,14484.1,869.8514265,1558.318678,2069.807733,1605.320693,51277.50149,TRUE,FALSE,FALSE,FALSE,
4/23/2022,1021.73,246.975,50578.0851,49803.3301,434.523,434.523,0,14484.1,837.2413473,1180.383254,1952.939093,1713.309361,51269.66446,TRUE,FALSE,TRUE,FALSE,
4/24/2022,1716.17,246.975,49803.3301,48334.1351,434.523,434.523,0,14484.1,1044.971229,1490.482125,2060.927761,2071.217026,50158.37713,TRUE,FALSE,FALSE,FALSE,
4/25/2022,2343.47,246.975,48334.1351,46237.6401,434.523,434.523,0,14484.1,1482.905841,2077.696714,2418.835426,2069.686398,48060.3515,TRUE,FALSE,FALSE,FALSE,
4/26/2022,2216.54,905.9043,46237.6401,44927.0044,434.523,434.523,0,14484.1,1574.175605,2078.622548,2417.304798,2121.960925,46143.06103,TRUE,FALSE,FALSE,FALSE,
4/27/2022,2338.21,905.9043,44927.0044,43494.6987,434.523,434.523,0,14484.1,1544.572077,2048.496599,2469.579325,2067.871797,44656.6662,TRUE,FALSE,FALSE,FALSE,
4/28/2022,1824.2,905.9043,43494.6987,42576.403,434.523,434.523,0,14484.1,1326.317049,1901.882299,2415.490197,1838.727254,43509.22595,TRUE,FALSE,FALSE,FALSE,
4/29/2022,1401.47,905.9043,42576.403,42080.8373,434.523,434.523,0,14484.1,1148.716539,1614.837509,2186.345654,1671.627103,42846.5601,TRUE,FALSE,FALSE,FALSE,
4/30/2022,1233.62,905.9043,42080.8373,41753.1216,434.523,434.523,0,14484.1,827.4772451,1223.273791,2019.245503,1709.33273,42556.55003,FALSE,TRUE,TRUE,TRUE,
5/1/2022,1698.34,1434.4308,41753.1216,41489.2124,651.7845,434.523,14484.1,28968.2,1012.339105,1531.220312,2078.67728,1991.279437,42046.06104,FALSE,FALSE,FALSE,FALSE,
5/2/2022,2017.22,1434.4308,41489.2124,40906.4232,651.7845,434.523,14484.1,28968.2,1552.698753,2105.88389,2360.623987,1985.821712,41457.81411,TRUE,FALSE,FALSE,FALSE,
5/3/2022,2139.96,1434.4308,40906.4232,40200.894,651.7845,434.523,14484.1,28968.2,1594.407594,2090.732196,2355.166262,2080.788403,40847.2516,TRUE,FALSE,FALSE,FALSE,
5/4/2022,2272.13,1434.4308,40200.894,39363.1948,651.7845,434.523,14484.1,28968.2,1548.323821,1990.642515,2450.132953,2015.256453,39944.02045,TRUE,FALSE,FALSE,FALSE,
5/5/2022,2006.73,1434.4308,39363.1948,38790.8956,651.7845,434.523,14484.1,28968.2,1312.327936,1977.548349,2384.601003,1708.192823,39064.65762,TRUE,FALSE,FALSE,FALSE,
5/6/2022,1346.91,1434.4308,38790.8956,38878.4164,651.7845,434.523,14484.1,28968.2,942.3660609,1550.46502,2077.537373,1647.909905,39091.8955,FALSE,FALSE,FALSE,FALSE,
5/7/2022,1175.93,1434.4308,38878.4164,39136.9172,651.7845,434.523,14484.1,28968.2,824.6629271,1239.920998,2017.254455,1664.222564,39366.70896,FALSE,FALSE,FALSE,FALSE,
5/8/2022,1367.9,1434.4308,39136.9172,39203.448,651.7845,434.523,14484.1,28968.2,1070.476443,1540.336854,2033.567114,1992.397086,39761.41429,FALSE,FALSE,FALSE,FALSE,
5/9/2022,1945.9,1434.4308,39203.448,38691.9788,651.7845,434.523,14484.1,28968.2,1525.960639,2039.822814,2361.741636,2005.237458,39262.78546,TRUE,FALSE,FALSE,FALSE,
5/10/2022,1881.91,1434.4308,38691.9788,38244.4996,651.7845,434.523,14484.1,28968.2,1577.115483,2010.273861,2374.582008,2026.233744,38836.30254,TRUE,FALSE,FALSE,FALSE,
5/11/2022,1953.23,1434.4308,38244.4996,37725.7004,651.7845,434.523,14484.1,28968.2,1566.262651,2000.85861,2395.578294,1897.878766,38189.14837,TRUE,FALSE,FALSE,FALSE,
5/12/2022,1889.25,1434.4308,37725.7004,37270.8812,651.7845,434.523,14484.1,28968.2,1327.991497,1880.039176,2267.223316,1608.627392,37445.07779,TRUE,FALSE,FALSE,FALSE,
5/13/2022,1451.82,1434.4308,37270.8812,37253.492,651.7845,434.523,14484.1,28968.2,909.5680414,1436.828352,1977.971942,1585.823671,37404.88487,FALSE,FALSE,FALSE,FALSE,
5/14/2022,1012.28,1434.4308,37253.492,37675.6428,651.7845,434.523,14484.1,28968.2,859.4805034,1167.934335,1955.168221,1648.898709,37890.11071,FALSE,FALSE,FALSE,FALSE,
5/15/2022,1329.09,1434.4308,37675.6428,37780.9836,651.7845,434.523,14484.1,28968.2,994.0366665,1432.164548,2018.243259,1978.635373,38325.18817,FALSE,FALSE,FALSE,FALSE,
5/16/2022,1678.4,1434.4308,37780.9836,37537.0144,651.7845,434.523,14484.1,28968.2,1463.918274,1974.740967,2347.979923,1982.540488,38085.12409,FALSE,FALSE,FALSE,FALSE,
5/17/2022,2083.31,1434.4308,37537.0144,36888.1352,651.7845,434.523,14484.1,28968.2,1492.364676,1947.378748,2351.885038,2054.378771,37508.08317,TRUE,FALSE,FALSE,FALSE,
5/18/2022,2063.38,1434.4308,36888.1352,36259.186,651.7845,434.523,14484.1,28968.2,1489.543581,1971.176989,2423.723321,2062.401599,36887.1568,TRUE,FALSE,FALSE,FALSE,
5/19/2022,2036.11,1434.4308,36259.186,35657.5068,651.7845,434.523,14484.1,28968.2,1287.446044,1914.606474,2431.746149,1670.814692,35893.89069,TRUE,FALSE,FALSE,FALSE,
5/20/2022,1298.67,1434.4308,35657.5068,35793.2676,651.7845,434.523,14484.1,28968.2,852.2660423,1473.960058,2040.159242,1633.218511,35992.05531,FALSE,FALSE,FALSE,FALSE,
5/21/2022,942.01,2547.7941,35793.2676,37399.0517,651.7845,434.523,14484.1,28968.2,716.1950798,1143.973657,2002.563061,1643.810617,36495.06822,TRUE,FALSE,TRUE,FALSE,
